AuthorID,PublicationID,Title,Genre,PublicationYear,Price
38,8,BookNum711,Thriller,1908,1314
48,19,BookNum712,Western,1860,1882
37,13,BookNum713,Fiction,2006,1200
29,10,BookNum714,Children,1826,1143
2,8,BookNum715,Horror,1863,926
29,9,BookNum716,Thriller,1886,1530
21,7,BookNum717,Thriller,1964,217
1,10,BookNum718,Fiction,1895,388
27,18,BookNum719,Comic,1834,516
12,3,BookNum720,Historical,1961,1648
19,12,BookNum721,Comic,1878,77
18,4,BookNum722,Children,1888,29
25,16,BookNum723,Western,1893,1444
15,19,BookNum724,Fiction,2001,1727
36,16,BookNum725,Horror,1977,1105
12,4,BookNum726,Children,1901,1193
20,16,BookNum727,Mystery,1896,268
12,6,BookNum728,Historical,1848,1994
22,13,BookNum729,Western,1971,1623
7,7,BookNum730,Horror,2007,518
36,13,BookNum731,Thriller,1811,1548
26,15,BookNum732,Western,1827,345
1,2,BookNum733,Thriller,1973,804
3,14,BookNum734,Historical,1948,1232
2,7,BookNum735,Western,1900,1695
14,16,BookNum736,Historical,1997,771
43,9,BookNum737,Children,1821,1635
3,18,BookNum738,Western,1910,679
7,7,BookNum739,Comic,1908,1850
48,10,BookNum740,Western,1850,1062
36,14,BookNum741,Horror,1976,1169
22,15,BookNum742,Western,1940,1813
18,9,BookNum743,Mystery,1982,644
49,8,BookNum744,Comic,1808,122
28,4,BookNum745,Comic,2017,1593
22,15,BookNum746,Thriller,1963,1004
2,2,BookNum747,Children,1965,579
6,1,BookNum748,Thriller,1961,1401
15,10,BookNum749,Fiction,1822,1258
3,18,BookNum750,Mystery,2021,868
6,13,BookNum751,Thriller,1902,750
20,14,BookNum752,Children,1959,1504
15,18,BookNum753,Horror,2015,798
2,13,BookNum754,Historical,1817,1407
22,12,BookNum755,Western,1959,1672
24,8,BookNum756,Fiction,1826,1461
45,16,BookNum757,Horror,1830,1667
40,11,BookNum758,Children,1844,578
28,4,BookNum759,Fiction,1947,1164
29,7,BookNum760,Fiction,1870,1464
22,20,BookNum761,Comic,1969,720
28,8,BookNum762,Comic,1834,809
36,19,BookNum763,Fiction,1973,183
26,14,BookNum764,Fiction,1821,1857
27,3,BookNum765,Comic,1885,219
44,4,BookNum766,Comic,1819,978
17,13,BookNum767,Mystery,1854,123
24,10,BookNum768,Children,2008,1729
40,20,BookNum769,Western,1991,904
33,16,BookNum770,Children,1994,713
44,13,BookNum771,Children,1983,407
23,20,BookNum772,Horror,2003,64
33,15,BookNum773,Comic,1939,616
36,19,BookNum774,Historical,1867,115
40,4,BookNum775,Fiction,1986,454
37,9,BookNum776,Comic,1934,1992
19,20,BookNum777,Historical,1965,1108
33,16,BookNum778,Children,1801,1500
30,5,BookNum779,Fiction,1933,296
2,19,BookNum780,Fiction,1841,692
49,5,BookNum781,Thriller,1925,971
7,12,BookNum782,Mystery,1919,483
20,2,BookNum783,Comic,1980,159
29,16,BookNum784,Children,1814,618
18,5,BookNum785,Thriller,1903,387
27,16,BookNum786,Horror,1963,1617
33,12,BookNum787,Children,1886,1376
25,15,BookNum788,Historical,1993,938
33,4,BookNum789,Fiction,1867,763
12,3,BookNum790,Fiction,1966,1131
30,7,BookNum791,Western,1823,463
22,10,BookNum792,Historical,1822,827
2,20,BookNum793,Horror,1891,1185
30,16,BookNum794,Children,2020,1712
7,16,BookNum795,Horror,1934,1323
16,2,BookNum796,Comic,1911,1468
10,5,BookNum797,Mystery,1819,75
21,2,BookNum798,Western,1836,1351
20,1,BookNum799,Western,1818,198
22,16,BookNum800,Mystery,1822,938
25,16,BookNum801,Western,1958,1238
40,20,BookNum802,Historical,1922,1926
7,17,BookNum803,Fiction,1991,1021
42,17,BookNum804,Western,1802,1699
28,18,BookNum805,Horror,1960,1046
21,13,BookNum806,Historical,1890,1000
33,8,BookNum807,Horror,1816,93
23,9,BookNum808,Thriller,1880,1067
12,1,BookNum809,Comic,1950,1833
48,3,BookNum810,Mystery,1895,1572
8,5,BookNum811,Historical,1833,1431
12,6,BookNum812,Thriller,1872,1450
34,12,BookNum813,Comic,2019,1850
15,18,BookNum814,Comic,1967,1413
1,19,BookNum815,Thriller,1962,1080
10,9,BookNum816,Mystery,1909,1157
12,13,BookNum817,Western,1974,398
45,6,BookNum818,Fiction,1803,1643
37,14,BookNum819,Western,1849,224
8,18,BookNum820,Children,1958,1242
14,7,BookNum821,Horror,1931,486
28,8,BookNum822,Children,1875,1824
15,1,BookNum823,Mystery,1815,1438
14,15,BookNum824,Comic,1871,1731
19,7,BookNum825,Thriller,1838,884
7,18,BookNum826,Thriller,1858,1252
11,5,BookNum827,Western,1916,20
17,12,BookNum828,Thriller,1800,477
29,19,BookNum829,Thriller,1932,1237
38,2,BookNum830,Mystery,1842,1441
29,8,BookNum831,Mystery,1941,1233
9,13,BookNum832,Children,1928,378
24,6,BookNum833,Fiction,1866,574
49,2,BookNum834,Children,1802,1741
48,5,BookNum835,Mystery,1936,672
20,20,BookNum836,Children,1801,609
42,20,BookNum837,Children,1835,1526
27,5,BookNum838,Western,2008,304
7,6,BookNum839,Children,2008,1651
4,19,BookNum840,Fiction,1967,1071
2,10,BookNum841,Thriller,1859,748
14,15,BookNum842,Comic,1941,1567
14,14,BookNum843,Western,1946,702
11,2,BookNum844,Fiction,2010,991
18,8,BookNum845,Western,1810,903
18,15,BookNum846,Thriller,1839,843
23,6,BookNum847,Children,1854,98
11,7,BookNum848,Comic,1979,663
24,15,BookNum849,Children,1881,1127
25,3,BookNum850,Fiction,1849,1371
50,17,BookNum851,Thriller,1939,1873
47,17,BookNum852,Horror,1973,1019
50,3,BookNum853,Thriller,1886,1001
3,7,BookNum854,Historical,1975,1182
50,20,BookNum855,Fiction,1800,1556
49,17,BookNum856,Historical,2017,583
15,5,BookNum857,Thriller,1927,1124
20,14,BookNum858,Comic,2005,1109
27,15,BookNum859,Mystery,1842,825
20,6,BookNum860,Historical,1925,321
20,15,BookNum861,Thriller,2007,1890
23,16,BookNum862,Mystery,1983,43
30,8,BookNum863,Children,1992,810
39,7,BookNum864,Historical,1820,1363
29,19,BookNum865,Comic,1922,1267
47,16,BookNum866,Horror,1964,1349
48,18,BookNum867,Thriller,1979,477
33,1,BookNum868,Thriller,1873,1323
7,9,BookNum869,Children,1862,1075
29,3,BookNum870,Comic,1989,1879
19,17,BookNum871,Fiction,1858,1313
34,9,BookNum872,Children,1922,183
43,14,BookNum873,Thriller,1907,1072
25,13,BookNum874,Children,2018,1090
42,12,BookNum875,Mystery,1936,1653
35,6,BookNum876,Mystery,1945,1816
9,18,BookNum877,Fiction,1854,1532
9,19,BookNum878,Historical,1956,1371
49,20,BookNum879,Western,1962,1669
50,19,BookNum880,Horror,1919,577
9,13,BookNum881,Comic,1815,1501
47,16,BookNum882,Historical,1935,872
34,2,BookNum883,Thriller,1891,1189
45,15,BookNum884,Fiction,1903,43
2,14,BookNum885,Historical,1961,718
25,18,BookNum886,Western,1901,1360
39,2,BookNum887,Horror,1932,1202
24,6,BookNum888,Historical,1877,1054
13,14,BookNum889,Fiction,1806,583
26,19,BookNum890,Mystery,1960,892
26,17,BookNum891,Historical,1999,1870
19,14,BookNum892,Mystery,1926,1289
27,1,BookNum893,Horror,1908,190
26,6,BookNum894,Comic,1991,1526
10,9,BookNum895,Horror,1994,1476
28,9,BookNum896,Children,1848,305
21,10,BookNum897,Thriller,1831,866
32,16,BookNum898,Mystery,2011,1896
33,1,BookNum899,Historical,1882,1247
41,1,BookNum900,Historical,1915,1410
18,18,BookNum901,Comic,1863,1870
34,12,BookNum902,Comic,1954,313
4,3,BookNum903,Thriller,1944,28
6,7,BookNum904,Western,1800,1563
19,14,BookNum905,Comic,1957,520
7,20,BookNum906,Children,1984,1990
45,5,BookNum907,Fiction,1808,1758
35,12,BookNum908,Western,1907,1770
23,20,BookNum909,Mystery,1921,819
20,9,BookNum910,Mystery,1809,89
35,4,BookNum911,Western,1892,857
3,11,BookNum912,Mystery,1845,1530
26,7,BookNum913,Horror,1933,1349
28,13,BookNum914,Horror,1828,1283
29,8,BookNum915,Comic,1983,1176
20,11,BookNum916,Fiction,1983,155
17,20,BookNum917,Comic,1946,1411
19,20,BookNum918,Mystery,1933,1479
44,1,BookNum919,Mystery,2010,952
45,3,BookNum920,Fiction,2011,1134
27,6,BookNum921,Horror,1868,602
5,13,BookNum922,Horror,2017,1132
12,8,BookNum923,Mystery,2017,1778
1,14,BookNum924,Thriller,1841,455
10,19,BookNum925,Comic,1829,1544
20,1,BookNum926,Mystery,1884,610
23,10,BookNum927,Historical,2017,1831
33,7,BookNum928,Thriller,1909,1842
3,8,BookNum929,Historical,1821,1072
13,15,BookNum930,Comic,1864,1708
10,18,BookNum931,Thriller,1880,879
30,11,BookNum932,Western,1816,1495
46,14,BookNum933,Historical,1991,552
50,15,BookNum934,Thriller,1838,1831
18,3,BookNum935,Thriller,1995,764
45,11,BookNum936,Historical,1843,1672
12,16,BookNum937,Thriller,1847,176
22,6,BookNum938,Children,1955,1549
34,16,BookNum939,Western,1843,880
22,17,BookNum940,Horror,2004,1886
37,5,BookNum941,Horror,1822,453
13,2,BookNum942,Mystery,1862,1824
38,2,BookNum943,Thriller,1982,350
15,7,BookNum944,Historical,1864,894
43,14,BookNum945,Western,1897,543
42,11,BookNum946,Children,1851,1337
20,2,BookNum947,Children,1959,1109
24,3,BookNum948,Mystery,1874,362
24,12,BookNum949,Fiction,2016,732
46,16,BookNum950,Historical,1850,174
38,4,BookNum951,Children,1846,1688
48,11,BookNum952,Thriller,1800,192
1,15,BookNum953,Mystery,1888,501
19,11,BookNum954,Children,1974,505
21,15,BookNum955,Mystery,1825,1659
48,12,BookNum956,Western,1932,348
47,7,BookNum957,Children,1992,261
44,19,BookNum958,Comic,1987,492
40,8,BookNum959,Thriller,1861,211
22,8,BookNum960,Fiction,1875,1519
37,16,BookNum961,Horror,1972,515
20,13,BookNum962,Western,1984,232
34,20,BookNum963,Western,1924,1444
5,7,BookNum964,Children,1864,785
9,14,BookNum965,Horror,1915,1605
34,9,BookNum966,Thriller,1890,1653
11,19,BookNum967,Fiction,1955,244
16,1,BookNum968,Historical,1891,1121
48,5,BookNum969,Comic,1994,957
23,17,BookNum970,Fiction,1898,1887
49,15,BookNum971,Historical,1898,1894
17,6,BookNum972,Mystery,1979,936
26,13,BookNum973,Fiction,1965,1174
16,15,BookNum974,Fiction,1987,1881
30,12,BookNum975,Horror,1912,1142
40,20,BookNum976,Fiction,1996,81
40,11,BookNum977,Western,1998,1727
21,11,BookNum978,Western,1878,699
40,14,BookNum979,Children,1872,300
50,20,BookNum980,Children,1863,1763
33,5,BookNum981,Historical,1821,688
6,11,BookNum982,Mystery,1829,363
35,14,BookNum983,Horror,1999,809
50,17,BookNum984,Thriller,1881,1628
50,7,BookNum985,Fiction,1981,733
26,9,BookNum986,Western,1985,441
46,15,BookNum987,Fiction,1801,619
9,4,BookNum988,Mystery,1866,1366
11,16,BookNum989,Horror,1871,966
41,5,BookNum990,Comic,1914,923
22,20,BookNum991,Children,1824,78
18,18,BookNum992,Western,1988,1248
13,3,BookNum993,Comic,1891,212
33,15,BookNum994,Thriller,1957,1688
24,13,BookNum995,Children,1803,69
24,18,BookNum996,Western,1930,315
50,16,BookNum997,Comic,1996,1015
48,12,BookNum998,Thriller,1906,550
31,19,BookNum999,Mystery,1958,1115
47,18,BookNum1000,Western,1823,493
38,5,BookNum1001,Fiction,1866,984
35,12,BookNum1002,Historical,1937,582
40,14,BookNum1003,Mystery,1850,749
34,16,BookNum1004,Horror,1952,1417
12,18,BookNum1005,Historical,1804,1984
6,13,BookNum1006,Comic,1997,1088
8,16,BookNum1007,Fiction,1875,1300
7,7,BookNum1008,Thriller,1959,1519
22,15,BookNum1009,Horror,1878,660
1,16,BookNum1010,Western,2020,1454
40,16,BookNum1011,Comic,2019,927
11,1,BookNum1012,Fiction,1990,673
25,5,BookNum1013,Fiction,1916,1504
31,18,BookNum1014,Mystery,1829,722
7,16,BookNum1015,Thriller,1943,1496
37,8,BookNum1016,Horror,1865,1916
22,6,BookNum1017,Children,1828,1925
5,19,BookNum1018,Comic,1903,912
38,19,BookNum1019,Mystery,1998,1844
15,17,BookNum1020,Mystery,1991,172
23,16,BookNum1021,Historical,2010,985
18,18,BookNum1022,Horror,1911,1130
26,12,BookNum1023,Western,1859,20
17,16,BookNum1024,Children,1999,1352
30,4,BookNum1025,Thriller,1974,1098
4,1,BookNum1026,Comic,1988,1988
22,3,BookNum1027,Children,1886,545
5,16,BookNum1028,Children,1813,420
13,2,BookNum1029,Historical,1880,1334
31,10,BookNum1030,Children,1875,896
8,7,BookNum1031,Horror,1809,1076
16,5,BookNum1032,Historical,2015,578
7,13,BookNum1033,Fiction,1812,865
49,4,BookNum1034,Historical,1943,416
41,12,BookNum1035,Fiction,1837,1182
39,2,BookNum1036,Children,1952,169
30,8,BookNum1037,Thriller,1852,713
46,19,BookNum1038,Western,1976,1952
15,9,BookNum1039,Comic,2017,242
40,12,BookNum1040,Historical,1819,456
23,9,BookNum1041,Thriller,1891,1824
20,15,BookNum1042,Horror,1914,1245
49,18,BookNum1043,Children,1856,1391
8,4,BookNum1044,Comic,1890,1584
3,12,BookNum1045,Horror,1823,945
14,17,BookNum1046,Horror,1858,1636
6,19,BookNum1047,Children,2020,1050
27,2,BookNum1048,Horror,1837,1727
2,14,BookNum1049,Western,2019,1278
6,4,BookNum1050,Horror,1957,1645
38,15,BookNum1051,Horror,1937,631
34,19,BookNum1052,Fiction,1891,1044
7,17,BookNum1053,Horror,1902,507
10,9,BookNum1054,Thriller,1940,1952
46,19,BookNum1055,Western,1944,1881
22,17,BookNum1056,Mystery,1898,1419
36,10,BookNum1057,Western,1811,577
42,3,BookNum1058,Horror,2011,1310
13,11,BookNum1059,Children,1880,467
39,13,BookNum1060,Children,1879,1580
3,3,BookNum1061,Mystery,1881,1682
42,13,BookNum1062,Historical,1989,987
19,1,BookNum1063,Horror,1956,1760
22,15,BookNum1064,Comic,1874,1809
30,16,BookNum1065,Comic,1934,1988
25,1,BookNum1066,Thriller,1930,811
45,11,BookNum1067,Horror,2018,221
23,20,BookNum1068,Horror,1933,1815
40,8,BookNum1069,Comic,1949,1609
28,13,BookNum1070,Horror,1950,1454
4,20,BookNum1071,Fiction,1824,1074
45,3,BookNum1072,Historical,1924,145
9,9,BookNum1073,Mystery,1981,34
31,14,BookNum1074,Thriller,1954,1859
28,6,BookNum1075,Children,1885,372
9,10,BookNum1076,Horror,1864,795
30,3,BookNum1077,Thriller,1802,632
14,20,BookNum1078,Western,1977,1778
44,3,BookNum1079,Comic,1918,183
40,2,BookNum1080,Western,1841,742
17,18,BookNum1081,Children,1973,1817
11,8,BookNum1082,Historical,1889,467
16,8,BookNum1083,Western,1999,431
26,17,BookNum1084,Western,1848,1426
9,2,BookNum1085,Children,1813,1961
39,4,BookNum1086,Mystery,1872,1360
8,14,BookNum1087,Historical,1856,1285
43,9,BookNum1088,Horror,1857,549
25,4,BookNum1089,Western,2018,775
26,20,BookNum1090,Horror,1927,610
49,12,BookNum1091,Western,1945,1312
32,13,BookNum1092,Horror,2018,787
44,1,BookNum1093,Mystery,1965,750
2,2,BookNum1094,Mystery,1890,416
10,5,BookNum1095,Mystery,1946,402
47,9,BookNum1096,Historical,1867,1129
29,12,BookNum1097,Fiction,1905,1011
43,7,BookNum1098,Historical,1956,1089
32,8,BookNum1099,Thriller,1844,1308
45,5,BookNum1100,Comic,1895,1271
42,8,BookNum1101,Comic,1829,843
7,16,BookNum1102,Historical,1927,835
8,13,BookNum1103,Mystery,1874,1886
27,6,BookNum1104,Mystery,2011,850
12,4,BookNum1105,Fiction,1966,36
49,14,BookNum1106,Historical,1890,1886
26,3,BookNum1107,Horror,1835,496
30,10,BookNum1108,Mystery,1890,1322
7,17,BookNum1109,Horror,1876,689
20,6,BookNum1110,Thriller,1992,425
23,15,BookNum1111,Fiction,2008,1240
42,10,BookNum1112,Western,1987,1748
24,13,BookNum1113,Thriller,1870,1100
6,13,BookNum1114,Children,1816,953
25,3,BookNum1115,Comic,1841,1714
12,17,BookNum1116,Historical,1821,911
8,4,BookNum1117,Horror,1833,20
4,15,BookNum1118,Fiction,1917,287
5,6,BookNum1119,Children,1866,546
18,16,BookNum1120,Western,1924,1745
14,14,BookNum1121,Historical,1991,61
33,14,BookNum1122,Children,1981,1766
40,2,BookNum1123,Mystery,2011,1557
33,15,BookNum1124,Historical,1917,1443
33,11,BookNum1125,Historical,1932,1879
21,15,BookNum1126,Thriller,1845,729
21,3,BookNum1127,Fiction,1900,335
38,19,BookNum1128,Fiction,1961,379
6,6,BookNum1129,Thriller,1865,1499
18,13,BookNum1130,Mystery,1804,901
34,6,BookNum1131,Western,1954,1692
39,1,BookNum1132,Fiction,1882,1362
2,15,BookNum1133,Fiction,1923,772
36,9,BookNum1134,Western,1970,770
48,17,BookNum1135,Horror,1965,1702
31,20,BookNum1136,Fiction,1871,1313
46,14,BookNum1137,Horror,1817,1928
32,13,BookNum1138,Mystery,1816,750
2,10,BookNum1139,Thriller,1971,932
11,6,BookNum1140,Western,1898,1547
8,15,BookNum1141,Comic,1888,421
34,14,BookNum1142,Thriller,1858,104
23,11,BookNum1143,Historical,2016,1942
31,17,BookNum1144,Western,1879,1140
34,17,BookNum1145,Children,1943,1635
46,14,BookNum1146,Mystery,1918,1224
18,14,BookNum1147,Comic,1976,542
14,17,BookNum1148,Children,1862,301
17,16,BookNum1149,Horror,1836,921
5,20,BookNum1150,Historical,1858,1466
18,6,BookNum1151,Western,1849,1418
11,4,BookNum1152,Thriller,1842,290
31,17,BookNum1153,Western,1826,1605
9,1,BookNum1154,Mystery,1900,94
41,9,BookNum1155,Thriller,1911,1985
1,3,BookNum1156,Thriller,1920,500
24,16,BookNum1157,Historical,1969,815
7,15,BookNum1158,Horror,1833,1133
19,9,BookNum1159,Mystery,1946,1909
22,18,BookNum1160,Mystery,1956,25
43,18,BookNum1161,Fiction,1859,301
20,17,BookNum1162,Thriller,1951,1624
44,19,BookNum1163,Historical,1855,939
29,8,BookNum1164,Western,1998,1599
11,7,BookNum1165,Mystery,1949,98
26,17,BookNum1166,Historical,1891,1724
33,15,BookNum1167,Historical,2002,968
27,10,BookNum1168,Children,1811,973
49,20,BookNum1169,Thriller,1821,1269
6,9,BookNum1170,Historical,2009,786
24,13,BookNum1171,Western,1931,1057
41,11,BookNum1172,Historical,1892,1563
27,10,BookNum1173,Horror,1943,74
32,19,BookNum1174,Children,1863,1504
5,4,BookNum1175,Fiction,1861,1112
48,15,BookNum1176,Horror,1920,1591
2,8,BookNum1177,Fiction,1811,1371
16,2,BookNum1178,Mystery,1842,1632
48,20,BookNum1179,Children,1965,384
22,1,BookNum1180,Children,1921,1089
2,18,BookNum1181,Mystery,1917,561
30,1,BookNum1182,Thriller,1992,1669
32,3,BookNum1183,Thriller,1968,1224
8,8,BookNum1184,Historical,1812,276
30,12,BookNum1185,Comic,1879,1341
18,3,BookNum1186,Western,1910,1934
29,6,BookNum1187,Fiction,1952,1222
49,5,BookNum1188,Comic,1896,885
19,5,BookNum1189,Horror,1944,626
17,3,BookNum1190,Thriller,1950,1458
18,4,BookNum1191,Western,1897,96
38,15,BookNum1192,Fiction,1824,1664
44,19,BookNum1193,Western,1832,145
23,13,BookNum1194,Fiction,1975,200
6,1,BookNum1195,Horror,1896,696
14,17,BookNum1196,Historical,1858,1443
14,5,BookNum1197,Thriller,1994,493
24,20,BookNum1198,Mystery,1854,223
35,16,BookNum1199,Horror,1804,1234
24,2,BookNum1200,Fiction,1998,1504
8,2,BookNum1201,Horror,2009,1251
38,2,BookNum1202,Historical,1805,1836
8,8,BookNum1203,Horror,1816,1214
12,16,BookNum1204,Mystery,1819,1392
4,17,BookNum1205,Western,1871,1469
16,8,BookNum1206,Children,1824,740
11,3,BookNum1207,Children,1800,365
44,11,BookNum1208,Children,1939,343
9,4,BookNum1209,Western,1980,745
22,17,BookNum1210,Western,1919,1689
20,16,BookNum1211,Horror,2013,1391
31,16,BookNum1212,Horror,1919,170
32,17,BookNum1213,Children,1891,1292
49,4,BookNum1214,Horror,2020,674
34,4,BookNum1215,Comic,1883,380
48,11,BookNum1216,Comic,1976,898
42,19,BookNum1217,Thriller,1983,1739
35,18,BookNum1218,Thriller,1802,992
31,15,BookNum1219,Children,1906,498
33,6,BookNum1220,Children,1886,187
4,4,BookNum1221,Historical,1809,744
12,9,BookNum1222,Thriller,2003,148
26,12,BookNum1223,Children,2001,500
15,6,BookNum1224,Horror,1849,1625
19,3,BookNum1225,Mystery,1838,891
31,20,BookNum1226,Horror,1956,38
6,9,BookNum1227,Comic,2008,1203
17,20,BookNum1228,Comic,1821,1393
33,1,BookNum1229,Comic,1801,259
48,7,BookNum1230,Children,1875,1169
26,5,BookNum1231,Horror,1931,1382
26,2,BookNum1232,Horror,1893,1337
7,4,BookNum1233,Children,1826,104
48,9,BookNum1234,Thriller,1827,1497
5,9,BookNum1235,Mystery,1818,1347
10,17,BookNum1236,Historical,1981,1023
39,2,BookNum1237,Western,1963,1054
49,18,BookNum1238,Comic,1952,1742
43,14,BookNum1239,Western,2016,1622
34,20,BookNum1240,Comic,1923,874
38,1,BookNum1241,Horror,1970,780
24,14,BookNum1242,Western,1817,1691
5,16,BookNum1243,Horror,1871,811
14,2,BookNum1244,Comic,1875,658
10,19,BookNum1245,Horror,1897,496
3,6,BookNum1246,Mystery,1960,247
9,11,BookNum1247,Mystery,1802,1917
46,4,BookNum1248,Comic,1904,666
30,18,BookNum1249,Fiction,1814,771
35,11,BookNum1250,Historical,1817,536
36,13,BookNum1251,Historical,1872,1617
35,18,BookNum1252,Comic,1858,860
19,17,BookNum1253,Horror,1958,1031
50,3,BookNum1254,Children,2014,1595
27,15,BookNum1255,Mystery,1887,689
19,13,BookNum1256,Mystery,2017,1114
36,19,BookNum1257,Thriller,1868,1395
26,5,BookNum1258,Western,1897,537
34,5,BookNum1259,Mystery,1850,1013
1,16,BookNum1260,Historical,1965,1167
28,14,BookNum1261,Mystery,1979,1838
9,3,BookNum1262,Comic,1832,148
13,16,BookNum1263,Thriller,1887,663
44,4,BookNum1264,Thriller,1935,192
33,2,BookNum1265,Western,1940,135
45,12,BookNum1266,Comic,1890,1810
8,17,BookNum1267,Fiction,1957,964
12,13,BookNum1268,Children,1891,89
8,13,BookNum1269,Comic,1847,1937
1,9,BookNum1270,Mystery,1844,1972
31,18,BookNum1271,Mystery,2002,314
7,12,BookNum1272,Horror,1947,1935
23,4,BookNum1273,Comic,1942,28
7,9,BookNum1274,Historical,1917,928
4,11,BookNum1275,Western,1906,1138
2,18,BookNum1276,Thriller,1852,1071
23,9,BookNum1277,Children,1888,523
16,9,BookNum1278,Mystery,1979,976
12,11,BookNum1279,Comic,1821,1186
16,14,BookNum1280,Horror,2006,1720
15,16,BookNum1281,Fiction,1898,1332
14,1,BookNum1282,Historical,1902,1319
43,19,BookNum1283,Mystery,2001,1978
37,17,BookNum1284,Horror,1820,367
46,13,BookNum1285,Children,1851,1434
32,3,BookNum1286,Children,1906,1793
15,19,BookNum1287,Western,2004,606
37,5,BookNum1288,Horror,1824,1260
8,8,BookNum1289,Historical,1841,370
45,6,BookNum1290,Children,1897,1935
49,13,BookNum1291,Thriller,1914,147
25,11,BookNum1292,Comic,1996,320
48,1,BookNum1293,Horror,1948,402
37,6,BookNum1294,Fiction,1995,1919
21,19,BookNum1295,Fiction,1812,1999
2,19,BookNum1296,Comic,2003,1578
7,3,BookNum1297,Western,1974,858
22,2,BookNum1298,Fiction,1926,1881
19,3,BookNum1299,Children,1919,1295
31,13,BookNum1300,Thriller,1972,1753
22,4,BookNum1301,Fiction,1949,436
40,6,BookNum1302,Mystery,1870,1840
15,14,BookNum1303,Horror,1881,990
28,8,BookNum1304,Western,2016,174
44,17,BookNum1305,Historical,1923,102
21,10,BookNum1306,Historical,1871,356
34,2,BookNum1307,Thriller,1819,1973
39,17,BookNum1308,Western,1906,1760
37,3,BookNum1309,Thriller,1967,1101
34,13,BookNum1310,Western,1979,688
11,6,BookNum1311,Horror,1875,1918
