CustomerID,OrderDate,total
2967,2020-01-12,7098
15586,2021-11-27,3424
10959,2022-04-27,2247
7817,2022-09-26,4070
9854,2021-02-15,4118
11655,2020-07-24,2824
8190,2020-10-28,7175
5364,2020-06-18,5417
9285,2021-03-14,2670
9920,2020-11-12,4557
2798,2021-06-04,4784
14875,2021-07-18,6073
12717,2021-02-03,4422
9122,2020-03-08,4974
19687,2022-11-13,1798
10293,2020-01-14,2779
11159,2020-10-31,2982
2965,2021-04-13,3515
9047,2022-04-03,7726
4883,2021-04-23,2836
2139,2021-06-24,6787
5507,2021-05-28,3587
10433,2020-08-25,1786
11890,2020-02-16,1870
16393,2021-04-01,3410
11805,2022-07-16,7693
320,2020-09-05,345
10462,2021-02-08,897
14335,2020-03-06,2213
10378,2021-04-18,1014
10332,2022-10-05,6799
7142,2021-11-22,4684
10654,2021-09-10,4374
2914,2022-03-01,2945
13376,2022-01-24,2908
4664,2022-11-21,3890
9713,2020-03-31,8390
8815,2020-06-06,7743
2834,2021-10-30,3473
2181,2022-09-08,3704
5936,2022-03-18,2582
8469,2022-04-19,9326
10818,2020-05-04,4717
5036,2020-10-28,5336
2782,2021-08-15,6849
13312,2021-05-20,5661
6850,2020-11-18,4232
2152,2022-10-22,4922
1596,2021-04-11,440
4628,2020-03-04,1557
15863,2021-02-09,4956
6339,2020-11-30,301
13215,2021-04-28,3899
18685,2021-07-12,1339
11268,2022-10-13,4651
2823,2022-07-12,4666
13432,2020-11-23,3879
14989,2022-11-20,5339
16557,2020-03-11,2703
14349,2020-03-26,2074
16861,2022-10-16,4769
6861,2022-10-27,4511
16022,2021-11-17,4500
16423,2020-06-01,4235
9816,2022-01-28,2607
19035,2021-04-28,4055
927,2022-05-01,7181
13246,2022-03-26,696
4377,2020-05-13,2389
14240,2022-09-14,5004
3891,2022-03-03,3461
1825,2022-01-12,1772
16817,2021-09-03,5211
13465,2021-09-16,3913
1527,2021-08-25,2635
17044,2020-02-16,3230
17214,2022-10-01,4667
16546,2022-11-30,1475
6506,2022-11-14,3983
240,2022-12-29,3042
16164,2021-08-29,3790
15324,2020-07-31,3305
7003,2021-02-13,4672
19455,2021-10-11,4503
10485,2022-05-25,8015
8234,2022-10-04,585
8239,2021-02-15,4998
12018,2020-03-24,6680
16840,2022-03-20,3511
902,2022-08-10,3484
17752,2020-01-10,2128
3103,2020-01-17,7552
2425,2021-07-17,6076
260,2020-07-10,3742
3453,2022-05-12,5154
16412,2020-03-05,8749
2364,2020-01-01,1122
6677,2022-10-06,4089
4989,2021-09-25,1045
4518,2021-03-28,1544
10582,2020-08-31,3569
15741,2022-10-17,4724
12830,2022-12-01,3742
18591,2020-12-11,6711
10081,2020-06-02,4472
14460,2020-05-07,4717
6758,2022-11-14,7316
14936,2022-11-27,1631
18861,2020-02-29,4454
18498,2022-03-22,1196
14251,2022-10-29,5287
9811,2022-07-30,1895
19794,2022-05-22,284
11061,2021-03-18,3977
9816,2021-10-09,7331
2023,2022-11-30,6177
10970,2021-04-28,4110
528,2020-02-24,6430
8543,2022-09-09,3153
18383,2021-12-09,6912
1815,2022-05-30,2073
3195,2022-01-31,6796
11792,2020-11-25,4914
10962,2021-08-03,2406
14915,2021-08-05,5371
16510,2020-11-13,3947
11195,2020-01-07,3746
9181,2020-03-04,7036
17157,2022-11-05,4292
2236,2022-06-01,3116
16449,2022-04-08,3144
876,2020-10-20,2125
766,2021-04-30,7435
19939,2022-09-19,3749
2223,2022-03-27,5873
4255,2021-01-29,1692
7370,2020-05-08,3441
8620,2021-04-03,9918
19738,2021-10-16,7169
12001,2021-03-28,3714
5850,2020-12-07,2734
16490,2020-03-02,3113
14298,2022-02-24,3388
6540,2020-02-23,4908
9432,2021-02-06,7253
1016,2020-01-25,5316
9766,2022-02-15,3790
14978,2020-07-03,4758
3449,2020-07-23,7486
2863,2022-08-20,4970
6424,2020-08-03,4396
10221,2022-02-13,6561
19094,2022-01-01,5126
1503,2021-01-13,1855
19119,2021-11-13,6429
4212,2020-05-28,1972
3780,2021-07-22,10357
4283,2021-07-14,3481
3135,2022-11-28,3573
5098,2022-08-14,3327
9331,2021-02-15,1809
8337,2021-09-23,2929
466,2020-03-20,4072
16879,2020-08-27,4246
8362,2022-10-25,5923
11075,2020-10-11,2343
16247,2020-08-23,3351
17066,2020-11-18,3073
17388,2022-10-05,2428
17630,2020-08-31,2982
11137,2021-04-07,6153
16168,2022-01-09,1652
4535,2020-02-12,2343
18138,2022-09-29,5267
3411,2020-12-24,3022
7135,2022-09-29,5212
19290,2022-03-31,3463
14912,2021-10-27,2781
13240,2021-12-07,2766
7237,2020-09-15,2122
5287,2022-09-10,3270
18673,2022-10-23,1977
642,2020-10-03,4081
16622,2021-09-09,5369
10022,2022-06-21,1588
584,2022-01-30,4817
4663,2020-08-01,5384
10970,2021-08-27,6332
17147,2021-09-14,5258
9838,2020-01-15,7592
9804,2021-09-02,5988
3534,2020-04-16,6298
7492,2022-09-01,4134
2401,2020-04-24,4269
6577,2021-08-02,5843
7883,2021-06-29,5162
12592,2021-10-09,6387
7593,2022-07-10,2395
1629,2021-05-29,3694
3763,2021-12-04,654
12982,2021-05-13,2537
13288,2020-07-24,2685
15716,2022-04-04,6051
12828,2021-07-24,2139
2335,2022-09-22,5770
18125,2022-03-10,2945
11322,2022-10-21,2582
7953,2020-08-22,9677
10091,2020-10-04,1969
18472,2022-03-14,2157
17350,2022-03-23,1546
2207,2020-08-15,3806
12506,2021-11-07,2821
134,2020-07-06,4393
879,2021-10-27,4585
17982,2022-09-15,1255
5117,2020-04-27,1331
9759,2020-03-04,5478
15464,2021-07-17,4610
3185,2020-04-12,1558
12645,2022-05-24,4166
662,2021-12-20,4772
7595,2022-03-22,6057
8326,2021-10-02,4056
5601,2021-08-03,1691
1901,2021-10-19,1998
17421,2021-01-18,2865
4501,2020-08-23,1040
19495,2021-02-01,933
16984,2021-08-16,1320
4032,2020-11-24,4292
25,2020-10-02,4479
10672,2021-11-06,493
2200,2022-11-29,3693
2020,2020-03-11,2886
17862,2021-07-02,3772
2570,2021-04-24,3241
8265,2020-02-27,5634
13943,2022-06-06,8392
4586,2021-02-16,6013
15004,2021-04-25,1350
18260,2020-07-15,6190
15497,2022-08-21,5684
2216,2021-10-13,2087
18020,2022-06-05,6484
2355,2022-01-15,9083
1960,2022-09-03,4855
9479,2020-10-12,1772
9802,2022-12-30,5072
4195,2021-12-17,316
5217,2020-11-01,952
4279,2020-03-07,4310
14918,2021-01-29,2452
16685,2020-12-20,10083
5430,2021-09-14,2747
1444,2020-01-24,3826
14210,2020-07-10,4127
5050,2021-09-01,3177
12348,2020-05-24,6316
13081,2022-08-21,2899
8544,2022-01-01,3288
5867,2021-10-03,6005
16911,2020-04-16,1684
12674,2020-06-13,6854
8483,2021-05-04,2801
4907,2021-03-10,98
17799,2020-08-23,7903
3241,2022-08-17,2157
12865,2022-11-28,3828
19211,2020-04-08,6087
13176,2020-06-09,2940
4649,2022-09-11,3730
13984,2021-03-26,6213
1479,2020-04-30,3603
10999,2022-01-07,3463
17532,2022-03-13,3031
2922,2021-06-20,298
9793,2021-03-29,2510
1459,2020-09-09,4236
751,2022-07-09,4104
14492,2021-07-17,3119
6950,2021-06-18,3793
19375,2022-09-20,2633
12420,2022-01-21,5904
8717,2021-01-07,2782
6347,2021-07-17,2801
434,2020-01-05,1884
4270,2020-04-14,5020
263,2020-05-17,6570
15918,2022-12-15,4916
14067,2020-09-14,2542
9438,2020-12-02,2880
11635,2021-04-04,2735
4881,2021-04-16,3517
7910,2020-10-14,5931
11055,2022-12-27,2239
4627,2020-06-28,2578
2755,2021-10-17,1379
11078,2020-04-25,3081
12888,2020-10-03,3273
11632,2021-04-17,5910
2523,2020-01-06,9887
3798,2020-10-16,3198
19040,2021-03-02,1696
2869,2022-11-17,3628
13461,2020-04-10,3317
2972,2020-02-20,1552
11473,2022-09-22,2563
12978,2020-03-07,3459
6294,2020-05-08,6516
11355,2021-03-09,3433
12365,2022-12-06,4871
9799,2021-07-04,2999
15235,2022-06-21,2922
8780,2020-03-29,7326
5425,2020-01-30,9116
3530,2020-11-22,3810
12173,2021-03-09,3709
19552,2022-06-20,5981
2770,2020-10-16,2653
1243,2021-03-20,2140
5711,2020-07-28,6823
19842,2021-02-12,3691
10670,2021-08-19,972
17632,2022-01-12,3468
9351,2022-04-08,5055
8612,2020-03-13,4561
9640,2022-11-20,1166
14428,2020-06-03,699
9859,2022-12-23,2628
7368,2020-05-01,6975
1741,2022-09-11,4350
17920,2022-07-16,2878
8788,2021-07-02,817
7079,2022-07-02,3005
12687,2022-04-09,6446
7089,2020-11-23,6517
1190,2020-09-10,2707
7319,2021-09-21,6156
6595,2020-04-24,3833
1070,2020-11-01,3374
138,2021-05-11,5161
8345,2022-08-17,3305
3727,2022-09-26,3322
4575,2021-08-16,3520
11507,2022-08-13,5081
563,2022-06-05,3995
6373,2022-03-25,776
6685,2020-04-25,3472
13769,2021-11-16,8909
19687,2020-11-12,3594
3089,2022-08-06,413
1816,2021-03-26,7805
12016,2021-04-02,546
222,2020-11-28,167
4181,2020-09-29,2333
7994,2020-09-16,215
3819,2020-02-17,4938
5708,2021-02-21,8014
1437,2020-08-13,3210
2425,2021-06-09,243
16575,2021-10-21,5477
10264,2020-02-22,3698
14946,2022-04-25,6779
14574,2022-03-26,3535
7058,2022-01-12,1315
3047,2021-06-26,4937
512,2021-04-25,1886
11790,2022-01-10,6805
12881,2022-03-23,3007
11578,2022-07-08,4541
15626,2022-05-07,6031
10621,2021-10-02,1915
7234,2022-05-23,3135
15202,2021-09-08,1097
13603,2020-12-17,4096
10619,2020-06-16,5613
4450,2021-10-09,2126
6889,2021-08-22,5972
11423,2020-04-11,5013
8969,2020-03-01,3360
5529,2021-01-17,5583
1004,2021-07-16,7926
13849,2022-01-09,4174
12669,2021-09-01,2576
3053,2021-05-12,659
8149,2020-08-13,422
799,2022-06-02,6008
4096,2021-05-29,1122
18879,2020-02-27,4520
13606,2021-02-05,8605
8796,2022-01-13,6878
8394,2020-10-16,1847
10928,2021-07-23,2830
5637,2021-03-27,2801
13973,2021-06-26,3534
4181,2020-03-23,5595
885,2022-11-08,826
1309,2022-11-27,4646
11654,2021-07-06,3773
8912,2020-02-08,2504
30,2021-05-23,2247
2605,2020-12-15,2697
18508,2022-11-28,3048
9626,2020-09-28,1475
15097,2022-03-01,3517
16185,2020-07-20,4259
18010,2021-09-29,7405
16579,2020-03-28,4283
9667,2022-09-19,3407
5116,2022-08-01,4059
14939,2021-07-24,3676
18396,2020-08-28,4676
19265,2020-01-26,6240
19244,2021-07-25,8028
9590,2022-01-29,5492
9242,2022-08-10,3858
18092,2021-07-28,2932
18031,2022-06-13,2940
19567,2021-02-26,3139
16498,2020-11-05,6829
19463,2020-10-05,4746
1579,2022-07-14,2528
16152,2021-11-14,2731
6752,2021-03-27,2169
2881,2021-11-22,6399
2360,2022-01-03,3005
6772,2020-03-25,8307
4345,2020-04-04,4714
6819,2021-12-29,5034
3862,2020-01-01,2615
11918,2022-01-21,6728
8036,2022-02-25,3581
5887,2022-10-04,2834
7083,2021-07-06,4087
8361,2022-04-13,2120
12185,2022-04-19,2493
8469,2020-05-25,5593
13664,2022-12-03,2956
13582,2022-10-02,2435
1085,2020-07-21,3542
19581,2020-05-05,1044
10079,2022-12-16,4716
2248,2020-04-23,2610
7606,2021-02-15,4948
13939,2021-06-24,7742
19221,2021-07-27,2492
19112,2022-11-10,959
2621,2020-02-28,2688
8714,2022-12-21,4174
3714,2022-02-01,9025
10919,2021-10-12,5405
12744,2022-05-15,4158
10577,2022-08-28,4985
7368,2021-09-30,1497
475,2021-12-24,2483
19560,2021-03-01,2581
3242,2022-11-26,511
17256,2022-09-14,2773
17093,2020-01-03,6233
7107,2021-01-20,4375
18147,2020-12-28,1150
11062,2021-02-10,4440
6879,2020-08-22,742
19158,2021-03-29,5540
16756,2021-08-04,3436
4716,2021-01-01,5106
12701,2022-07-06,2324
19335,2021-02-22,3748
10830,2021-08-24,4247
10298,2021-10-20,1245
17031,2020-07-05,7748
18988,2021-09-19,4320
18702,2021-03-13,5650
4708,2022-08-07,4759
10547,2021-04-12,3360
8972,2020-10-26,5786
8906,2020-12-09,1836
3033,2021-05-17,2227
16487,2020-12-12,4755
14055,2022-04-24,3427
6860,2020-03-23,2438
1098,2020-11-26,9366
19323,2020-03-31,6390
16724,2020-08-22,6737
5762,2021-10-22,3986
11706,2022-03-10,4372
11777,2020-11-22,1244
11658,2022-04-24,2932
10197,2021-03-24,3173
10258,2022-01-31,3140
19239,2022-06-25,4098
7669,2021-08-23,3128
18768,2020-10-15,1365
17266,2022-02-01,110
2981,2022-09-04,5018
95,2020-01-05,3820
2536,2022-10-19,4962
13213,2021-03-09,4201
14690,2022-12-08,5471
17403,2022-08-12,1715
1522,2020-06-11,2827
2153,2021-10-20,3180
3682,2022-10-12,4859
3405,2021-03-03,3196
13348,2021-04-09,1489
10498,2020-08-01,4417
1675,2020-09-26,10026
11936,2022-07-28,6181
7443,2020-10-14,3173
15671,2022-08-15,2193
16145,2021-12-12,3804
18162,2021-08-19,1923
10023,2022-02-01,4113
126,2022-12-11,595
2673,2020-02-12,3990
5086,2020-04-23,5506
8112,2020-01-31,4397
4027,2021-09-08,3627
14083,2020-04-11,5505
5956,2020-11-02,3033
19525,2020-08-15,3404
18741,2020-08-04,6503
6836,2020-09-12,5088
13678,2022-08-19,2555
14052,2022-12-02,6952
6129,2021-10-31,1047
12978,2020-12-22,8408
14421,2020-01-05,4277
17557,2020-09-27,4445
15225,2021-10-31,7145
13422,2021-08-21,3210
12904,2021-02-17,3295
19000,2021-08-24,4661
8346,2021-06-04,1561
13804,2022-09-17,3237
10726,2020-02-25,3812
18837,2022-03-13,5906
8852,2020-09-07,6265
15975,2021-06-30,6125
6537,2021-10-30,4472
6328,2022-10-14,3950
17147,2020-10-16,5112
18630,2020-10-13,5432
9898,2021-09-14,3661
13744,2021-01-07,2630
5913,2020-03-17,5481
15695,2021-09-03,3007
5722,2020-04-30,2635
10433,2022-11-27,5368
16481,2020-08-01,474
17246,2021-06-07,5096
1019,2020-07-29,5804
3563,2020-03-18,4181
3100,2020-06-27,1110
10246,2022-02-22,6249
1171,2022-07-08,5881
16662,2020-06-05,3711
13093,2021-07-30,3108
18388,2021-07-20,4083
14467,2022-01-26,1524
16290,2022-07-09,9501
18791,2022-09-17,4483
3574,2021-01-11,4013
6152,2020-09-11,4477
6058,2020-06-25,3412
12792,2020-09-13,4591
14562,2020-12-31,3742
14893,2022-04-02,2053
9100,2021-06-17,9710
11412,2022-03-12,4086
2174,2020-06-08,1928
20,2021-05-03,3808
6994,2021-09-06,735
15172,2021-12-21,7252
9319,2020-07-03,2490
12697,2022-03-18,951
6510,2021-03-08,706
15924,2020-07-31,1836
14667,2021-11-12,3392
2411,2020-06-07,6620
10422,2020-01-31,2875
19083,2022-07-14,3109
15852,2020-05-20,4826
16201,2021-06-20,455
19460,2021-02-22,5103
13695,2022-10-23,5249
5104,2021-07-26,6697
3006,2022-11-06,4302
223,2022-01-02,1896
6768,2020-05-03,5526
2752,2022-09-28,5395
9242,2022-07-27,4018
16864,2020-04-15,7314
13800,2020-12-18,5747
12965,2021-10-20,2791
14094,2021-10-05,4502
10497,2022-10-27,854
12376,2020-09-22,1921
1327,2020-09-23,6055
13495,2021-09-25,3200
18388,2020-07-25,2709
17709,2020-09-24,5407
3537,2021-10-11,3783
19986,2022-08-27,3984
10753,2022-02-05,2698
12617,2022-11-17,4649
14726,2022-07-16,5189
2059,2020-04-17,9561
14626,2021-08-26,2192
2815,2021-11-02,2515
6567,2021-09-29,2740
4657,2021-06-30,3542
17222,2020-04-22,2005
3560,2020-02-03,2450
15587,2020-05-19,1929
13915,2022-09-27,3025
15090,2020-12-29,1139
5505,2020-05-15,4103
18883,2021-08-11,9773
18960,2022-10-25,2540
15371,2021-02-17,5374
1750,2021-10-03,4978
11468,2021-05-13,8505
18423,2020-11-15,1664
4778,2022-10-11,6036
4057,2022-10-18,1452
3329,2021-02-15,3757
8186,2020-01-21,2902
3477,2022-06-06,6593
8021,2020-06-20,1682
17855,2022-10-26,1777
10583,2021-10-23,564
18598,2021-03-26,7802
17490,2021-09-07,561
17498,2020-09-03,2746
7104,2021-09-17,5362
8388,2021-11-26,6369
13636,2020-01-07,4405
564,2020-09-01,4123
9873,2022-06-30,4110
18770,2020-05-29,3846
11243,2022-01-13,5207
18227,2022-02-20,6778
16420,2020-04-24,4758
6769,2022-03-10,4788
15605,2021-09-27,3605
13962,2020-07-14,2991
18083,2021-11-03,1169
2519,2022-09-19,5243
10628,2022-09-23,3586
18750,2022-05-03,42
6209,2020-12-22,6309
16226,2020-06-12,3331
11879,2022-12-05,2002
15990,2020-12-19,8204
5679,2021-09-12,8717
15725,2020-10-01,1976
6105,2021-03-27,7484
9218,2021-02-24,1850
11308,2020-05-26,10585
14418,2020-09-15,2091
14012,2020-03-19,4323
7752,2022-10-06,1557
2039,2021-06-23,229
796,2022-04-18,3835
12356,2022-03-15,3876
966,2021-05-25,4879
18858,2022-04-22,4995
2204,2022-09-05,4756
4816,2020-07-13,4956
19765,2020-06-16,5355
8626,2022-11-06,3947
9245,2022-08-09,2324
8464,2022-03-23,2843
5775,2021-01-21,3536
6824,2021-09-15,1390
1706,2022-12-15,6592
7277,2022-11-29,6050
9593,2021-04-30,6984
8968,2021-07-15,4072
10924,2022-05-30,6037
18254,2022-10-06,2401
4469,2022-01-24,1699
9010,2021-06-24,2037
16835,2022-01-31,5788
8174,2020-02-07,3373
15399,2022-12-18,3922
9733,2020-11-10,1885
14808,2022-03-06,4717
10021,2021-05-23,820
17864,2022-01-16,2688
9581,2022-07-22,4126
19034,2020-06-30,3109
4324,2020-12-18,5249
11772,2022-12-03,6188
2688,2022-10-15,11369
9076,2020-05-25,2786
894,2022-10-17,7059
12655,2021-05-05,1973
10358,2022-03-31,1584
1936,2022-03-31,11974
9873,2022-07-28,2594
7296,2020-08-13,1831
15953,2021-12-09,8050
4806,2021-05-22,5071
14282,2020-08-28,2734
4416,2021-06-02,2492
17856,2020-03-06,3680
19618,2022-12-07,6436
3026,2022-08-12,7209
16203,2022-09-21,1936
104,2021-03-31,1376
8963,2022-07-23,6330
18271,2020-09-17,6176
5514,2020-09-01,2817
3352,2021-06-11,6492
11402,2022-03-18,5129
8366,2022-05-27,5164
2690,2020-10-11,4116
9755,2021-12-16,2754
5527,2021-06-03,5950
14375,2021-05-23,2476
11137,2020-12-20,586
18055,2021-06-27,5347
2297,2022-12-29,4613
15232,2022-02-05,5465
11352,2020-05-23,1913
11788,2020-11-05,2325
17940,2020-03-25,4898
11407,2021-05-06,4853
11401,2022-12-29,3211
16232,2022-02-09,8959
16586,2021-07-11,1729
600,2021-05-23,2621
12263,2022-02-28,2026
12152,2020-07-26,2880
10505,2021-10-15,7729
3767,2020-08-15,4217
5384,2020-05-16,4550
15879,2021-06-01,2660
13355,2020-04-14,2381
15990,2020-02-12,645
17322,2022-12-11,3242
15274,2022-10-19,1587
15580,2021-04-22,5674
5366,2021-01-03,5183
18419,2022-04-11,5607
15887,2022-02-18,5192
14081,2022-10-03,3596
16993,2022-06-14,9731
13275,2021-12-02,708
18601,2021-11-04,3123
9653,2020-12-16,1370
5432,2022-02-07,6722
15707,2022-05-30,2346
8244,2020-11-21,4437
12544,2022-03-29,2592
17642,2022-01-10,2299
10425,2022-04-08,2607
16384,2022-06-14,988
7281,2020-07-08,6447
15799,2022-01-18,7707
15497,2022-07-14,4988
8297,2021-11-04,2389
16656,2021-05-24,3231
11914,2021-12-15,4390
8830,2022-10-31,4780
162,2021-09-14,4048
9704,2022-08-31,9937
14313,2021-06-04,1337
2040,2021-06-29,2375
4996,2022-11-02,4841
10937,2022-08-17,3446
1062,2021-01-14,5023
9465,2021-04-15,2426
340,2020-04-28,4249
8904,2022-10-04,2581
1040,2020-04-05,3991
11563,2022-03-05,5516
1099,2022-06-07,4646
16803,2021-04-17,4859
1191,2022-05-17,2510
997,2020-05-16,2991
6383,2020-09-11,2034
359,2022-12-14,6197
1349,2021-01-28,2562
3477,2022-11-11,6588
17575,2021-11-01,7032
7338,2020-10-13,4419
12451,2020-06-27,4781
8951,2022-09-26,4176
17293,2020-02-20,5933
19481,2022-05-22,4144
3098,2020-09-13,4083
9780,2022-12-23,1312
16926,2020-03-18,2539
13186,2020-02-20,2158
856,2022-11-28,5965
19823,2021-11-01,2501
11439,2021-11-25,3932
5630,2022-09-17,3101
1095,2022-05-03,6170
18991,2020-12-15,4990
4388,2021-12-22,4396
19679,2021-04-10,1819
10124,2022-03-04,2525
7479,2022-01-19,4397
3971,2020-07-24,6942
7727,2020-07-06,2539
14912,2022-09-20,3340
1323,2021-08-14,5251
11201,2022-04-04,1656
11172,2020-08-27,5483
16113,2021-10-26,4063
15796,2020-01-23,3367
15955,2022-04-20,5170
7983,2021-04-13,3586
15298,2022-05-31,8214
14515,2020-08-25,4932
14075,2021-03-11,4733
11613,2020-08-19,3479
17600,2021-10-23,7686
12491,2021-08-23,6248
1057,2021-04-08,3795
7306,2020-05-30,4286
8344,2020-07-28,5273
1753,2022-02-19,2466
15587,2021-10-07,827
7432,2022-06-22,4538
15340,2021-12-30,3563
18858,2022-02-20,4607
219,2022-04-07,2158
15477,2021-07-31,2317
3467,2022-10-16,3142
17114,2020-02-22,923
10959,2020-04-13,1754
7857,2022-01-23,5822
14767,2021-08-19,1166
8465,2022-09-16,323
6213,2021-11-07,4500
13867,2022-09-28,3866
5840,2022-07-12,2543
15324,2022-06-11,3637
6447,2022-10-14,4400
3012,2021-11-10,2832
13319,2022-03-07,3520
7890,2022-09-19,3244
16098,2020-10-19,2877
18267,2021-07-24,4753
10133,2021-12-01,6333
4562,2022-07-31,2372
13257,2022-03-16,5911
15277,2022-03-10,5292
14743,2022-01-12,4373
4202,2020-07-29,104
10312,2022-04-11,2834
6140,2022-07-15,3598
13487,2021-09-22,1476
260,2022-08-24,2278
3806,2022-01-15,3755
4638,2022-09-21,4659
2006,2021-09-11,1737
16740,2021-04-07,1381
13309,2021-11-16,1506
4186,2022-10-01,5943
12224,2021-05-09,3381
8454,2022-01-11,5435
2120,2022-06-15,5799
2697,2020-12-16,3739
8165,2020-11-08,4416
13936,2022-12-15,3479
8282,2022-12-21,3092
4722,2020-08-19,485
13382,2021-09-10,6492
4432,2022-07-28,4228
14966,2020-07-27,4286
273,2020-05-21,3864
13275,2021-10-13,1632
8422,2020-03-12,7439
5753,2021-12-30,4206
1079,2020-08-28,4427
13968,2022-12-25,3550
1317,2022-05-21,6340
17717,2020-08-08,4517
6150,2021-02-12,4069
13412,2020-09-01,3374
7175,2021-02-20,6269
17990,2022-07-11,3851
2106,2022-10-12,5425
12769,2021-04-01,6124
2124,2021-12-22,1697
1387,2020-05-08,2049
885,2020-05-05,5579
19160,2021-08-27,2968
1074,2022-03-06,612
19731,2020-01-31,6348
16047,2022-04-30,1160
18206,2021-12-24,2269
4112,2020-11-08,6787
521,2020-12-23,3485
19354,2021-03-08,4745
913,2020-01-20,7564
16133,2020-06-06,2917
18564,2020-09-14,2993
14849,2021-04-19,6609
3162,2021-03-28,5084
495,2021-05-06,3158
13982,2020-11-01,2445
16223,2021-12-27,5485
2317,2020-04-01,3327
9755,2022-01-16,2785
18238,2022-11-01,3395
13049,2022-12-27,1913
6300,2020-09-09,5255
16007,2021-12-21,3322
17557,2021-11-20,3196
13927,2021-09-21,1229
19497,2021-06-24,4419
17565,2021-10-28,5640
4138,2020-11-25,2605
18438,2021-08-24,1829
9863,2022-06-25,4028
19629,2022-11-15,3377
8827,2021-09-15,4273
4658,2021-10-10,3040
6118,2020-08-10,4910
2080,2021-11-20,3839
6397,2021-12-05,2803
12402,2021-10-05,5736
888,2021-07-15,7518
13026,2020-10-30,5674
17730,2022-09-24,379
6617,2020-04-15,4861
16489,2020-06-09,470
9794,2022-02-22,4439
11843,2021-04-27,5482
14582,2021-03-09,7796
13341,2022-01-24,7874
6470,2020-11-18,1981
17570,2021-03-02,2423
14682,2020-04-30,4261
12537,2020-07-08,3268
3383,2020-07-18,4831
17561,2021-11-28,2978
15431,2020-10-23,240
17579,2020-04-10,3501
1345,2022-08-08,3706
17523,2022-09-09,4230
19012,2020-07-15,4637
19438,2021-05-24,5372
7841,2020-04-26,2211
19807,2020-04-09,3165
6615,2020-06-23,2600
16934,2021-08-10,4454
13231,2022-07-22,3440
50,2021-03-28,1510
10250,2022-04-15,3184
5597,2022-03-21,4414
207,2020-12-22,4896
3531,2020-09-01,6075
1180,2022-10-06,3486
3536,2022-12-07,3820
16902,2020-11-24,2207
567,2022-06-09,792
18147,2021-09-29,1078
19009,2021-09-17,2723
7071,2020-05-02,5752
5018,2020-04-07,910
14148,2022-02-25,189
5561,2021-09-15,5512
6519,2021-05-17,5354
17770,2020-08-16,2500
10652,2021-10-25,7160
11205,2021-12-12,5791
210,2022-03-04,3464
13458,2020-06-10,4052
17790,2021-09-30,2659
2224,2020-10-29,2855
17997,2021-07-02,4327
19164,2022-09-20,4540
11585,2021-09-23,5727
7319,2020-11-29,6343
18319,2021-01-03,6518
12683,2022-04-26,6428
3463,2021-12-19,8604
9146,2020-07-23,2300
4487,2020-07-10,4750
10589,2020-03-21,2886
14288,2021-08-27,5878
17300,2020-10-23,2364
5794,2022-12-13,3600
1949,2020-09-11,2426
7141,2020-11-17,6765
19777,2020-02-20,6306
16669,2022-04-22,3735
9554,2021-11-30,5101
4989,2021-07-22,5275
3004,2021-08-10,5262
9647,2021-07-05,1510
11765,2020-12-20,3142
1098,2020-01-03,5581
4253,2020-03-08,5546
2126,2021-10-26,12876
19730,2021-03-10,1644
18091,2022-07-22,3989
10271,2021-12-15,491
6493,2022-05-28,2450
17437,2021-01-10,106
17090,2022-01-16,3387
6537,2022-07-19,2999
18746,2020-04-23,2207
8681,2022-12-20,5028
19103,2021-05-05,3458
4490,2020-01-03,1816
994,2022-11-16,3118
2261,2020-09-15,7511
9770,2020-01-19,7688
15748,2021-04-14,4686
16740,2020-01-16,3080
